ID,Type,Date,Time,Source,Latitude,Longitude,InDC
7D53-758389,Multiple Gunshots,2024-05-22,03:38:45,WashingtonDC7D,38.856,-76.994,True
6D52-665373,Single Gunshot,2024-05-22,08:08:13,WashingtonDC6D,38.89,-76.953,True
4D50-229476,Single Gunshot,2024-05-22,10:56:42,WashingtonDC4D,38.961,-77.028,True
6D52-665405,Probable Gunfire,2024-05-22,11:55:38,WashingtonDC6D,38.875,-76.934,True
5D51-328522,Multiple Gunshots,2024-05-22,20:51:35,WashingtonDC5D,38.903,-76.992,True
7D53-758446,Single Gunshot,2024-05-22,21:01:12,WashingtonDC7D,38.865,-76.983,True
6D52-665542,Multiple Gunshots,2024-05-22,21:52:46,WashingtonDC6D,38.891,-76.951,True
6D52-665544,Single Gunshot,2024-05-22,21:54:27,WashingtonDC6D,38.886,-76.928,True
5D51-328556,Multiple Gunshots,2024-05-22,21:57:49,WashingtonDC5D,38.92,-76.977,True
6D52-665624,Multiple Gunshots,2024-05-22,22:45:43,WashingtonDC6D,38.882,-76.94,True
3D48-215124,Multiple Gunshots,2024-05-22,23:06:57,WashingtonDC3D,38.913,-77.014,True
3D48-215125,Multiple Gunshots,2024-05-23,00:23:17,WashingtonDC3D,38.928,-77.031,True
3D48-215126,Multiple Gunshots,2024-05-23,00:23:19,WashingtonDC3D,38.923,-77.034,True
6D52-665638,Multiple Gunshots,2024-05-23,00:27:29,WashingtonDC6D,38.902,-76.942,True
6D52-665639,Multiple Gunshots,2024-05-23,00:27:39,WashingtonDC6D,38.902,-76.943,True
7D53-758512,Multiple Gunshots,2024-05-23,01:19:21,WashingtonDC7D,38.848,-76.977,True
6D52-665646,Multiple Gunshots,2024-05-23,01:27:51,WashingtonDC6D,38.893,-76.933,True
6D52-665647,Multiple Gunshots,2024-05-23,01:28:02,WashingtonDC6D,38.893,-76.933,True
7D53-758513,Single Gunshot,2024-05-23,01:51:16,WashingtonDC7D,38.848,-76.97,True
7D53-758514,Multiple Gunshots,2024-05-23,02:00:50,WashingtonDC7D,38.855,-76.991,True
6D52-665651,Multiple Gunshots,2024-05-23,03:15:49,WashingtonDC6D,38.866,-76.982,True
6D52-665652,Multiple Gunshots,2024-05-23,03:16:51,WashingtonDC6D,38.866,-76.983,True
6D52-665653,Multiple Gunshots,2024-05-23,03:17:01,WashingtonDC6D,38.866,-76.982,True
7D53-758517,Multiple Gunshots,2024-05-23,03:17:14,WashingtonDC7D,38.866,-76.983,True
6D52-665654,Multiple Gunshots,2024-05-23,03:17:14,WashingtonDC6D,38.866,-76.982,True
6D52-665656,Single Gunshot,2024-05-23,03:47:59,WashingtonDC6D,38.877,-76.96,True
1D49-317425,Single Gunshot,2024-05-23,04:31:23,WashingtonDC1D,38.872,-77.013,True
6D52-665698,Single Gunshot,2024-05-23,09:23:27,WashingtonDC6D,38.896,-76.932,True
6D52-665715,Multiple Gunshots,2024-05-23,11:21:14,WashingtonDC6D,38.871,-76.978,True
6D52-665782,Single Gunshot,2024-05-23,19:00:26,WashingtonDC6D,38.9,-76.938,True
6D52-665870,Multiple Gunshots,2024-05-23,21:02:18,WashingtonDC6D,38.878,-76.955,True
7D53-758657,Multiple Gunshots,2024-05-23,21:35:21,WashingtonDC7D,38.841,-77.006,True
7D53-758658,Multiple Gunshots,2024-05-23,21:38:00,WashingtonDC7D,38.866,-76.983,True
6D52-665912,Multiple Gunshots,2024-05-23,21:38:12,WashingtonDC6D,38.866,-76.983,True
7D53-758659,Multiple Gunshots,2024-05-23,21:38:12,WashingtonDC7D,38.866,-76.983,True
6D52-665916,Single Gunshot,2024-05-23,21:48:50,WashingtonDC6D,38.869,-76.949,True
7D53-758667,Multiple Gunshots,2024-05-23,22:19:21,WashingtonDC7D,38.85,-76.968,True
6D52-665941,Multiple Gunshots,2024-05-23,22:58:27,WashingtonDC6D,38.899,-76.926,True
6D52-665955,Multiple Gunshots,2024-05-23,23:48:58,WashingtonDC6D,38.872,-76.966,True
3D48-215160,Single Gunshot,2024-05-24,00:40:40,WashingtonDC3D,38.912,-77.029,True
7D53-758688,Single Gunshot,2024-05-24,02:49:42,WashingtonDC7D,38.855,-76.992,True
6D52-665975,Multiple Gunshots,2024-05-24,03:03:06,WashingtonDC6D,38.889,-76.927,True
6D52-665976,Multiple Gunshots,2024-05-24,03:03:18,WashingtonDC6D,38.889,-76.926,True
6D52-665978,Multiple Gunshots,2024-05-24,03:36:38,WashingtonDC6D,38.869,-76.98,True
6D52-665979,Multiple Gunshots,2024-05-24,03:36:39,WashingtonDC6D,38.869,-76.98,True
6D52-665982,Single Gunshot,2024-05-24,05:04:24,WashingtonDC6D,38.895,-76.948,True
6D52-665983,Single Gunshot,2024-05-24,05:09:04,WashingtonDC6D,38.902,-76.93,True
6D52-665985,Multiple Gunshots,2024-05-24,05:09:46,WashingtonDC6D,38.902,-76.929,True
7D53-758734,Probable Gunfire,2024-05-24,13:17:57,WashingtonDC7D,38.855,-76.992,True
6D52-666076,Multiple Gunshots,2024-05-24,14:12:30,WashingtonDC6D,38.89,-76.933,True
6D52-666220,Single Gunshot,2024-05-24,21:14:52,WashingtonDC6D,38.9,-76.944,True
6D52-666223,Single Gunshot,2024-05-24,21:23:17,WashingtonDC6D,38.89,-76.951,True
6D52-666281,Multiple Gunshots,2024-05-25,00:09:38,WashingtonDC6D,38.88,-76.932,True
6D52-666282,Multiple Gunshots,2024-05-25,00:10:17,WashingtonDC6D,38.873,-76.972,True
6D52-666284,Single Gunshot,2024-05-25,00:27:07,WashingtonDC6D,38.871,-76.949,True
7D53-758860,Single Gunshot,2024-05-25,00:39:22,WashingtonDC7D,38.834,-76.991,True
7D53-758861,Multiple Gunshots,2024-05-25,00:40:41,WashingtonDC7D,38.844,-76.985,True
7D53-758862,Multiple Gunshots,2024-05-25,00:40:51,WashingtonDC7D,38.842,-76.986,True
5D51-328718,Multiple Gunshots,2024-05-25,02:20:40,WashingtonDC5D,38.904,-76.976,True
7D53-758868,Single Gunshot,2024-05-25,02:52:45,WashingtonDC7D,38.831,-77.006,True
7D53-758870,Multiple Gunshots,2024-05-25,03:14:12,WashingtonDC7D,38.824,-77.005,True
7D53-758872,Multiple Gunshots,2024-05-25,03:40:00,WashingtonDC7D,38.829,-77.01,True
7D53-758881,Single Gunshot,2024-05-25,06:58:27,WashingtonDC7D,38.844,-76.98,True
7D53-758885,Probable Gunfire,2024-05-25,13:26:34,WashingtonDC7D,38.861,-76.986,True
6D52-666402,Multiple Gunshots,2024-05-25,14:50:31,WashingtonDC6D,38.869,-76.967,True
3D48-215193,Single Gunshot,2024-05-25,15:53:45,WashingtonDC3D,38.907,-77.02,True
5D51-328778,Multiple Gunshots,2024-05-25,20:38:10,WashingtonDC5D,38.924,-76.998,True
7D53-759038,Single Gunshot,2024-05-25,22:54:52,WashingtonDC7D,38.858,-76.986,True
7D53-759039,Multiple Gunshots,2024-05-25,23:01:33,WashingtonDC7D,38.844,-76.985,True
5D51-328826,Multiple Gunshots,2024-05-25,23:34:38,WashingtonDC5D,38.923,-76.987,True
7D53-759069,Multiple Gunshots,2024-05-26,00:28:36,WashingtonDC7D,38.85,-76.97,True
6D52-666656,Single Gunshot,2024-05-26,00:33:26,WashingtonDC6D,38.874,-76.967,True
6D52-666659,Multiple Gunshots,2024-05-26,01:07:21,WashingtonDC6D,38.87,-76.968,True
5D51-328838,Multiple Gunshots,2024-05-26,01:37:26,WashingtonDC5D,38.921,-76.979,True
6D52-666665,Multiple Gunshots,2024-05-26,03:07:08,WashingtonDC6D,38.887,-76.926,True
7D53-759074,Single Gunshot,2024-05-26,07:41:27,WashingtonDC7D,38.828,-76.998,True
4D50-229640,Single Gunshot,2024-05-26,20:39:09,WashingtonDC4D,38.937,-77.026,True
3D48-215236,Multiple Gunshots,2024-05-26,20:47:54,WashingtonDC3D,38.907,-77.009,True
7D53-759205,Multiple Gunshots,2024-05-26,21:05:15,WashingtonDC7D,38.863,-76.981,True
6D52-666954,Multiple Gunshots,2024-05-26,22:11:41,WashingtonDC6D,38.904,-76.938,True
6D52-666960,Single Gunshot,2024-05-26,22:24:01,WashingtonDC6D,38.893,-76.918,True
7D53-759233,Multiple Gunshots,2024-05-26,22:32:49,WashingtonDC7D,38.857,-76.989,True
4D50-229669,Single Gunshot,2024-05-27,01:20:41,WashingtonDC4D,38.954,-77.016,True
6D52-667084,Single Gunshot,2024-05-27,02:40:13,WashingtonDC6D,38.881,-76.931,True
7D53-759282,Multiple Gunshots,2024-05-27,02:54:32,WashingtonDC7D,38.832,-76.999,True
6D52-667086,Multiple Gunshots,2024-05-27,03:03:40,WashingtonDC6D,38.897,-76.942,True
6D52-667089,Multiple Gunshots,2024-05-27,04:25:28,WashingtonDC6D,38.896,-76.93,True
7D53-759285,Probable Gunfire,2024-05-27,07:15:47,WashingtonDC7D,38.846,-76.969,False
4D50-229677,Single Gunshot,2024-05-27,08:58:46,WashingtonDC4D,38.957,-77.024,True
5D51-328916,Single Gunshot,2024-05-27,12:43:49,WashingtonDC5D,38.904,-76.976,True
5D51-328917,Probable Gunfire,2024-05-27,12:45:22,WashingtonDC5D,38.904,-76.976,True
6D52-667170,Multiple Gunshots,2024-05-27,14:43:23,WashingtonDC6D,38.896,-76.949,True
6D52-667198,Multiple Gunshots,2024-05-27,16:38:37,WashingtonDC6D,38.901,-76.942,True
6D52-667199,Probable Gunfire,2024-05-27,16:38:48,WashingtonDC6D,38.901,-76.941,True
6D52-667200,Probable Gunfire,2024-05-27,16:39:03,WashingtonDC6D,38.901,-76.94,True
6D52-667207,Multiple Gunshots,2024-05-27,17:09:48,WashingtonDC6D,38.897,-76.94,True
7D53-759401,Multiple Gunshots,2024-05-27,21:11:17,WashingtonDC7D,38.843,-76.987,True
7D53-759404,Multiple Gunshots,2024-05-27,21:13:57,WashingtonDC7D,38.863,-76.981,True
6D52-667296,Single Gunshot,2024-05-27,21:36:45,WashingtonDC6D,38.892,-76.945,True
6D52-667297,Multiple Gunshots,2024-05-27,21:38:15,WashingtonDC6D,38.881,-76.928,True
6D52-667300,Multiple Gunshots,2024-05-27,21:46:25,WashingtonDC6D,38.893,-76.957,True
6D52-667299,Multiple Gunshots,2024-05-27,21:46:32,WashingtonDC6D,38.891,-76.955,True
6D52-667301,Multiple Gunshots,2024-05-27,21:46:32,WashingtonDC6D,38.892,-76.955,True
6D52-667302,Multiple Gunshots,2024-05-27,22:49:57,WashingtonDC6D,38.888,-76.937,True
6D52-667304,Multiple Gunshots,2024-05-27,22:50:03,WashingtonDC6D,38.887,-76.937,True
7D53-759444,Single Gunshot,2024-05-28,00:04:00,WashingtonDC7D,38.858,-76.989,True
6D52-667324,Multiple Gunshots,2024-05-28,00:05:54,WashingtonDC6D,38.87,-76.946,True
6D52-667329,Multiple Gunshots,2024-05-28,00:37:18,WashingtonDC6D,38.897,-76.942,True
6D52-667330,Multiple Gunshots,2024-05-28,00:37:24,WashingtonDC6D,38.897,-76.942,True
7D53-759455,Multiple Gunshots,2024-05-28,00:52:36,WashingtonDC7D,38.82,-77.008,True
7D53-759456,Single Gunshot,2024-05-28,01:15:35,WashingtonDC7D,38.838,-76.994,True
5D51-328992,Single Gunshot,2024-05-28,01:26:30,WashingtonDC5D,38.894,-76.98,True
7D53-759461,Single Gunshot,2024-05-28,02:36:25,WashingtonDC7D,38.822,-77.001,True
7D53-759462,Multiple Gunshots,2024-05-28,03:10:33,WashingtonDC7D,38.857,-76.991,True
6D52-667334,Single Gunshot,2024-05-28,03:16:38,WashingtonDC6D,38.893,-76.913,True
6D52-667335,Multiple Gunshots,2024-05-28,03:17:23,WashingtonDC6D,38.893,-76.913,True
6D52-667336,Multiple Gunshots,2024-05-28,03:17:30,WashingtonDC6D,38.893,-76.913,True
3D48-215316,Multiple Gunshots,2024-05-28,17:45:08,WashingtonDC3D,38.909,-77.022,True
3D48-215317,Multiple Gunshots,2024-05-28,17:45:19,WashingtonDC3D,38.908,-77.022,True
3D48-215319,Multiple Gunshots,2024-05-28,21:30:36,WashingtonDC3D,38.922,-77.036,True
7D53-759584,Multiple Gunshots,2024-05-28,22:08:42,WashingtonDC7D,38.853,-76.986,True
7D53-759602,Multiple Gunshots,2024-05-28,22:43:22,WashingtonDC7D,38.823,-77.009,True
7D53-759603,Multiple Gunshots,2024-05-28,22:43:29,WashingtonDC7D,38.824,-77.009,True
7D53-759604,Multiple Gunshots,2024-05-28,22:43:41,WashingtonDC7D,38.826,-77.009,True
4D50-229764,Multiple Gunshots,2024-05-28,23:25:21,WashingtonDC4D,38.938,-77.028,True
4D50-229765,Single Gunshot,2024-05-28,23:25:30,WashingtonDC4D,38.939,-77.028,True
6D52-667646,Multiple Gunshots,2024-05-28,23:55:50,WashingtonDC6D,38.868,-76.981,True
6D52-667648,Single Gunshot,2024-05-29,00:07:43,WashingtonDC6D,38.897,-76.928,True
7D53-759632,Multiple Gunshots,2024-05-29,00:09:35,WashingtonDC7D,38.841,-76.987,True
7D53-759634,Multiple Gunshots,2024-05-29,00:16:17,WashingtonDC7D,38.849,-76.967,True
6D52-667658,Multiple Gunshots,2024-05-29,00:59:13,WashingtonDC6D,38.871,-76.972,True
6D52-667920,Multiple Gunshots,2024-05-29,20:47:15,WashingtonDC6D,38.906,-76.946,True
7D53-759736,Single Gunshot,2024-05-29,21:31:39,WashingtonDC7D,38.861,-76.986,True
6D52-667971,Multiple Gunshots,2024-05-30,00:09:57,WashingtonDC6D,38.87,-76.98,True
6D52-667972,Single Gunshot,2024-05-30,00:36:01,WashingtonDC6D,38.882,-76.924,True
7D53-759771,Multiple Gunshots,2024-05-30,00:52:00,WashingtonDC7D,38.827,-76.999,True
6D52-667976,Multiple Gunshots,2024-05-30,02:41:37,WashingtonDC6D,38.89,-76.957,True
6D52-667977,Probable Gunfire,2024-05-30,04:06:32,WashingtonDC6D,38.896,-76.922,True
6D52-668334,Single Gunshot,2024-05-30,20:44:00,WashingtonDC6D,38.875,-76.971,True
6D52-668338,Single Gunshot,2024-05-30,20:51:06,WashingtonDC6D,38.874,-76.97,True
6D52-668347,Single Gunshot,2024-05-30,21:22:50,WashingtonDC6D,38.877,-76.967,True
6D52-668348,Single Gunshot,2024-05-30,21:23:02,WashingtonDC6D,38.869,-76.949,True
6D52-668349,Single Gunshot,2024-05-30,21:23:30,WashingtonDC6D,38.871,-76.949,True
6D52-668357,Multiple Gunshots,2024-05-30,22:11:02,WashingtonDC6D,38.866,-76.983,True
7D53-759853,Multiple Gunshots,2024-05-30,22:11:13,WashingtonDC7D,38.865,-76.982,True
7D53-759856,Multiple Gunshots,2024-05-30,22:23:04,WashingtonDC7D,38.862,-76.993,True
7D53-759860,Single Gunshot,2024-05-30,22:25:04,WashingtonDC7D,38.862,-76.993,True
6D52-668363,Multiple Gunshots,2024-05-30,22:33:27,WashingtonDC6D,38.901,-76.926,True
4D50-229852,Single Gunshot,2024-05-30,22:56:08,WashingtonDC4D,38.941,-77.024,True
4D50-229853,Multiple Gunshots,2024-05-30,22:56:16,WashingtonDC4D,38.941,-77.024,True
5D51-329244,Multiple Gunshots,2024-05-30,22:57:02,WashingtonDC5D,38.92,-76.987,True
6D52-668422,Multiple Gunshots,2024-05-31,00:12:46,WashingtonDC6D,38.88,-76.927,True
6D52-668423,Multiple Gunshots,2024-05-31,00:12:51,WashingtonDC6D,38.88,-76.926,True
6D52-668442,Single Gunshot,2024-05-31,00:35:40,WashingtonDC6D,38.89,-76.912,True
6D52-668459,Multiple Gunshots,2024-05-31,02:39:55,WashingtonDC6D,38.895,-76.925,True
7D53-759888,Single Gunshot,2024-05-31,03:59:56,WashingtonDC7D,38.862,-76.986,True
7D53-759889,Multiple Gunshots,2024-05-31,04:05:35,WashingtonDC7D,38.854,-76.991,True
7D53-759919,Single Gunshot,2024-05-31,14:40:17,WashingtonDC7D,38.824,-77.001,True
7D53-759920,Multiple Gunshots,2024-05-31,14:52:56,WashingtonDC7D,38.857,-76.997,True
7D53-759921,Multiple Gunshots,2024-05-31,15:20:21,WashingtonDC7D,38.833,-76.988,True
6D52-668570,Single Gunshot,2024-05-31,15:45:48,WashingtonDC6D,38.905,-76.949,True
7D53-759934,Multiple Gunshots,2024-05-31,18:01:19,WashingtonDC7D,38.863,-76.982,True
7D53-759935,Multiple Gunshots,2024-05-31,18:01:27,WashingtonDC7D,38.863,-76.981,True
7D53-759936,Single Gunshot,2024-05-31,18:01:35,WashingtonDC7D,38.863,-76.982,True
7D53-759937,Multiple Gunshots,2024-05-31,18:01:53,WashingtonDC7D,38.865,-76.979,True
7D53-759938,Single Gunshot,2024-05-31,18:02:01,WashingtonDC7D,38.863,-76.981,True
7D53-759966,Multiple Gunshots,2024-05-31,20:19:00,WashingtonDC7D,38.831,-77.005,True
6D52-668634,Multiple Gunshots,2024-05-31,21:16:41,WashingtonDC6D,38.9,-76.944,True
7D53-760014,Single Gunshot,2024-05-31,21:25:50,WashingtonDC7D,38.856,-76.987,True
5D51-329304,Multiple Gunshots,2024-05-31,22:11:05,WashingtonDC5D,38.923,-76.997,True
7D53-760032,Probable Gunfire,2024-05-31,22:22:23,WashingtonDC7D,38.827,-77.002,True
7D53-760043,Multiple Gunshots,2024-05-31,22:52:05,WashingtonDC7D,38.855,-76.971,True
7D53-760050,Multiple Gunshots,2024-05-31,23:08:33,WashingtonDC7D,38.84,-77.004,True
6D52-668649,Multiple Gunshots,2024-05-31,23:14:07,WashingtonDC6D,38.873,-76.967,True
5D51-329322,Single Gunshot,2024-05-31,23:23:27,WashingtonDC5D,38.898,-76.981,True
1D49-317899,Multiple Gunshots,2024-05-31,23:43:54,WashingtonDC1D,38.878,-76.986,True
5D51-329327,Multiple Gunshots,2024-06-01,00:34:03,WashingtonDC5D,38.918,-76.999,True
7D53-760056,Multiple Gunshots,2024-06-01,01:42:50,WashingtonDC7D,38.826,-77.005,True
7D53-760059,Single Gunshot,2024-06-01,01:57:10,WashingtonDC7D,38.859,-76.991,True
7D53-760061,Multiple Gunshots,2024-06-01,02:02:53,WashingtonDC7D,38.822,-77.008,True
6D52-668694,Multiple Gunshots,2024-06-01,02:42:52,WashingtonDC6D,38.88,-76.96,True
7D53-760069,Single Gunshot,2024-06-01,05:25:55,WashingtonDC7D,38.845,-76.989,True
7D53-760125,Multiple Gunshots,2024-06-01,20:33:27,WashingtonDC7D,38.83,-76.996,True
7D53-760126,Multiple Gunshots,2024-06-01,20:33:33,WashingtonDC7D,38.831,-76.996,True
5D51-329390,Multiple Gunshots,2024-06-01,20:59:31,WashingtonDC5D,38.898,-76.973,True
7D53-760130,Multiple Gunshots,2024-06-01,20:59:42,WashingtonDC7D,38.845,-76.98,True
7D53-760131,Multiple Gunshots,2024-06-01,20:59:54,WashingtonDC7D,38.845,-76.98,True
7D53-760132,Multiple Gunshots,2024-06-01,21:00:02,WashingtonDC7D,38.846,-76.98,True
6D52-668959,Single Gunshot,2024-06-01,21:30:43,WashingtonDC6D,38.9,-76.941,True
5D51-329396,Multiple Gunshots,2024-06-01,22:34:32,WashingtonDC5D,38.899,-76.979,True
6D52-669022,Single Gunshot,2024-06-02,00:03:54,WashingtonDC6D,38.907,-76.952,True
6D52-669026,Multiple Gunshots,2024-06-02,00:04:49,WashingtonDC6D,38.868,-76.982,True
6D52-669039,Multiple Gunshots,2024-06-02,00:25:49,WashingtonDC6D,38.892,-76.93,True
7D53-760315,Multiple Gunshots,2024-06-02,00:44:56,WashingtonDC7D,38.844,-76.987,True
3D48-215505,Single Gunshot,2024-06-02,01:40:49,WashingtonDC3D,38.925,-77.027,True
7D53-760341,Multiple Gunshots,2024-06-02,02:12:06,WashingtonDC7D,38.827,-77.0,True
7D53-760342,Multiple Gunshots,2024-06-02,02:19:51,WashingtonDC7D,38.832,-76.989,True
7D53-760343,Multiple Gunshots,2024-06-02,02:19:57,WashingtonDC7D,38.832,-76.989,True
6D52-669057,Multiple Gunshots,2024-06-02,03:05:30,WashingtonDC6D,38.907,-76.953,True
6D52-669063,Multiple Gunshots,2024-06-02,04:37:36,WashingtonDC6D,38.892,-76.913,True
7D53-760355,Multiple Gunshots,2024-06-02,04:52:46,WashingtonDC7D,38.853,-76.979,True
3D48-215528,Single Gunshot,2024-06-02,14:02:57,WashingtonDC3D,38.914,-77.026,True
7D53-760398,Multiple Gunshots,2024-06-02,14:28:08,WashingtonDC7D,38.839,-76.987,True
7D53-760406,Multiple Gunshots,2024-06-02,16:12:38,WashingtonDC7D,38.825,-77.007,True
6D52-669214,Multiple Gunshots,2024-06-02,17:55:09,WashingtonDC6D,38.905,-76.927,True
6D52-669247,Single Gunshot,2024-06-02,20:17:49,WashingtonDC6D,38.869,-76.949,True
7D53-760476,Multiple Gunshots,2024-06-02,21:17:40,WashingtonDC7D,38.855,-76.968,True
7D53-760515,Multiple Gunshots,2024-06-02,23:51:08,WashingtonDC7D,38.832,-76.994,True
7D53-760519,Multiple Gunshots,2024-06-03,01:06:57,WashingtonDC7D,38.834,-76.993,True
6D52-669360,Probable Gunfire,2024-06-03,01:07:08,WashingtonDC6D,38.888,-76.951,True
6D52-669361,Multiple Gunshots,2024-06-03,02:14:48,WashingtonDC6D,38.895,-76.922,True
7D53-760523,Single Gunshot,2024-06-03,03:51:55,WashingtonDC7D,38.837,-77.007,True
6D52-669365,Single Gunshot,2024-06-03,05:00:25,WashingtonDC6D,38.892,-76.957,True
7D53-760527,Multiple Gunshots,2024-06-03,05:56:12,WashingtonDC7D,38.83,-77.005,True
6D52-669418,Multiple Gunshots,2024-06-03,13:26:05,WashingtonDC6D,38.906,-76.94,True
7D53-760552,Probable Gunfire,2024-06-03,15:36:46,WashingtonDC7D,38.844,-77.002,True
6D52-669564,Single Gunshot,2024-06-03,21:09:39,WashingtonDC6D,38.901,-76.933,True
6D52-669601,Multiple Gunshots,2024-06-03,22:05:26,WashingtonDC6D,38.883,-76.935,True
7D53-760648,Multiple Gunshots,2024-06-03,23:23:59,WashingtonDC7D,38.832,-77.0,True
5D51-329503,Multiple Gunshots,2024-06-03,23:31:06,WashingtonDC5D,38.917,-77.001,True
5D51-329504,Multiple Gunshots,2024-06-03,23:31:14,WashingtonDC5D,38.919,-76.995,True
6D52-669644,Multiple Gunshots,2024-06-03,23:35:45,WashingtonDC6D,38.891,-76.955,True
6D52-669645,Multiple Gunshots,2024-06-03,23:35:58,WashingtonDC6D,38.89,-76.955,True
5D51-329506,Multiple Gunshots,2024-06-04,00:13:15,WashingtonDC5D,38.911,-76.985,True
5D51-329507,Multiple Gunshots,2024-06-04,00:13:22,WashingtonDC5D,38.911,-76.985,True
1D49-318062,Multiple Gunshots,2024-06-04,00:27:22,WashingtonDC1D,38.873,-77.017,True
7D53-760657,Multiple Gunshots,2024-06-04,01:17:07,WashingtonDC7D,38.849,-76.979,True
6D52-669665,Single Gunshot,2024-06-04,01:54:51,WashingtonDC6D,38.886,-76.953,True
7D53-760659,Single Gunshot,2024-06-04,02:31:38,WashingtonDC7D,38.824,-77.001,True
3D48-215589,Single Gunshot,2024-06-04,14:45:35,WashingtonDC3D,38.913,-77.014,True
7D53-760723,Multiple Gunshots,2024-06-04,19:09:02,WashingtonDC7D,38.837,-76.992,True
7D53-760724,Multiple Gunshots,2024-06-04,19:09:17,WashingtonDC7D,38.837,-76.992,True
7D53-760725,Multiple Gunshots,2024-06-04,19:09:22,WashingtonDC7D,38.838,-76.992,True
6D52-669878,Single Gunshot,2024-06-04,21:34:12,WashingtonDC6D,38.887,-76.956,True
5D51-329550,Multiple Gunshots,2024-06-04,22:29:22,WashingtonDC5D,38.899,-76.977,True
6D52-669891,Multiple Gunshots,2024-06-04,22:35:00,WashingtonDC6D,38.888,-76.921,True
7D53-760796,Multiple Gunshots,2024-06-04,22:47:16,WashingtonDC7D,38.861,-76.984,True
6D52-669897,Single Gunshot,2024-06-04,23:28:19,WashingtonDC6D,38.888,-76.926,True
6D52-669900,Multiple Gunshots,2024-06-04,23:33:52,WashingtonDC6D,38.896,-76.927,True
5D51-329572,Multiple Gunshots,2024-06-05,02:49:45,WashingtonDC5D,38.92,-77.009,True
3D48-215607,Multiple Gunshots,2024-06-05,02:49:46,WashingtonDC3D,38.92,-77.015,True
3D48-215608,Multiple Gunshots,2024-06-05,02:49:52,WashingtonDC3D,38.919,-77.014,True
7D53-760824,Single Gunshot,2024-06-05,02:54:58,WashingtonDC7D,38.825,-77.009,True
6D52-669915,Single Gunshot,2024-06-05,05:17:44,WashingtonDC6D,38.885,-76.936,True
6D52-669976,Probable Gunfire,2024-06-05,11:38:39,WashingtonDC6D,38.9,-76.942,True
1D49-318133,Probable Gunfire,2024-06-05,12:05:57,WashingtonDC1D,38.872,-77.017,True
5D51-329587,Multiple Gunshots,2024-06-05,13:28:19,WashingtonDC5D,38.904,-76.975,True
6D52-670006,Multiple Gunshots,2024-06-05,14:47:43,WashingtonDC6D,38.893,-76.928,True
6D52-670042,Single Gunshot,2024-06-05,18:40:57,WashingtonDC6D,38.908,-76.93,True
7D53-760843,Single Gunshot,2024-06-05,18:49:31,WashingtonDC7D,38.855,-76.991,True
7D53-760844,Probable Gunfire,2024-06-05,18:50:59,WashingtonDC7D,38.855,-76.991,True
6D52-670077,Multiple Gunshots,2024-06-05,20:15:56,WashingtonDC6D,38.908,-76.948,True
7D53-760859,Multiple Gunshots,2024-06-05,21:19:21,WashingtonDC7D,38.83,-76.996,True
7D53-760874,Probable Gunfire,2024-06-05,21:49:46,WashingtonDC7D,38.83,-76.996,True
7D53-760875,Single Gunshot,2024-06-05,21:55:41,WashingtonDC7D,38.83,-76.996,True
7D53-760876,Multiple Gunshots,2024-06-05,21:56:07,WashingtonDC7D,38.83,-76.996,True
7D53-760877,Multiple Gunshots,2024-06-05,21:57:32,WashingtonDC7D,38.83,-76.996,True
7D53-760879,Single Gunshot,2024-06-05,21:58:59,WashingtonDC7D,38.83,-76.996,True
7D53-760882,Multiple Gunshots,2024-06-05,22:01:56,WashingtonDC7D,38.83,-76.996,True
3D48-215628,Multiple Gunshots,2024-06-05,22:48:18,WashingtonDC3D,38.928,-77.017,True
7D53-760888,Multiple Gunshots,2024-06-05,23:11:35,WashingtonDC7D,38.864,-76.983,True
7D53-760889,Multiple Gunshots,2024-06-05,23:22:51,WashingtonDC7D,38.84,-77.003,True
6D52-670146,Multiple Gunshots,2024-06-05,23:23:42,WashingtonDC6D,38.876,-76.957,True
7D53-760890,Multiple Gunshots,2024-06-05,23:55:10,WashingtonDC7D,38.855,-76.99,True
7D53-760891,Single Gunshot,2024-06-05,23:56:24,WashingtonDC7D,38.855,-76.991,True
7D53-760892,Multiple Gunshots,2024-06-06,00:11:57,WashingtonDC7D,38.847,-76.979,True
6D52-670152,Multiple Gunshots,2024-06-06,00:22:12,WashingtonDC6D,38.878,-76.932,True
6D52-670154,Single Gunshot,2024-06-06,00:25:50,WashingtonDC6D,38.877,-76.932,True
6D52-670157,Multiple Gunshots,2024-06-06,01:55:10,WashingtonDC6D,38.891,-76.914,True
6D52-670163,Multiple Gunshots,2024-06-06,04:29:19,WashingtonDC6D,38.9,-76.944,True
7D53-760898,Multiple Gunshots,2024-06-06,04:53:34,WashingtonDC7D,38.822,-77.007,True
7D53-760970,Multiple Gunshots,2024-06-06,17:50:40,WashingtonDC7D,38.859,-76.985,True
6D52-670350,Multiple Gunshots,2024-06-06,20:29:18,WashingtonDC6D,38.88,-76.926,False
7D53-760987,Multiple Gunshots,2024-06-06,20:54:41,WashingtonDC7D,38.821,-77.011,True
7D53-761008,Single Gunshot,2024-06-06,21:58:32,WashingtonDC7D,38.835,-77.003,True
6D52-670423,Single Gunshot,2024-06-06,22:42:39,WashingtonDC6D,38.889,-76.953,True
4D50-230155,Multiple Gunshots,2024-06-06,23:18:57,WashingtonDC4D,38.959,-77.029,True
